SquareFeet,Bedrooms,Bathrooms,Neighborhood,YearBuilt,Price
1220,3,3,Rural,2018,219741.88773856324
1002,4,1,Urban,1968,51943.79562467418
1643,4,1,Urban,2017,193250.9266505323
2530,4,1,Urban,2000,294923.3235921974
1842,3,3,Urban,1998,131713.1123362871
1618,2,2,Suburb,1967,153778.40307945944
1897,2,3,Suburb,1970,200096.97169795976
1560,2,2,Urban,1968,235520.18250461164
1670,4,3,Urban,1966,256260.49760479855
2147,4,2,Urban,2008,239863.42202924003
1400,2,1,Rural,2015,115401.17453210289
2780,4,1,Suburb,2011,351950.67846001976
2292,4,1,Urban,1981,142291.44215667265
1735,4,1,Urban,1956,256225.5811043096
1061,5,3,Rural,2008,112315.26582181484
1504,5,1,Suburb,2011,145880.06148220962
2804,5,1,Rural,1959,264158.9153006743
1867,4,3,Rural,1974,228309.7381924745
2609,4,3,Rural,1966,272259.910114225
1974,3,1,Urban,1975,177977.229949468
1160,3,1,Suburb,1991,63251.56923861349
2614,5,2,Urban,1965,359110.56634997216
1901,4,2,Urban,1972,217090.60658117864
2675,3,2,Urban,2001,360404.3837197196
1956,4,3,Suburb,1977,271251.16854637646
2114,3,2,Urban,1993,244990.18920941016
2423,5,2,Suburb,2021,199085.89249949285
1949,4,3,Urban,2020,254536.67479705307
1507,3,3,Suburb,2016,128286.11026086226
2876,3,3,Rural,2005,267648.5147336831
1536,4,3,Suburb,1975,194521.66401462536
1067,4,1,Rural,1966,143747.50392156604
2596,4,1,Suburb,1995,281897.80764440674
2214,2,2,Urban,1950,206963.4362504141
2586,5,1,Urban,2007,272703.3289882572
2944,5,3,Suburb,2005,355540.26476930664
1287,4,3,Urban,2009,89044.74632188978
1470,4,3,Rural,2015,163433.0610486746
1192,3,3,Suburb,1961,65590.32371281715
1653,2,1,Suburb,2007,178107.34039915144
1206,2,2,Urban,1989,44103.4408629415
1779,4,1,Rural,1993,123279.01264852994
2207,4,2,Rural,2016,242295.0341969932
1089,2,1,Urban,1958,178395.39329892746
1627,2,2,Rural,1995,164923.25528734064
1941,5,3,Urban,1984,191216.0493500151
1829,5,2,Rural,1966,183876.75618464037
2262,4,3,Urban,2005,296079.7665925553
2204,4,2,Suburb,1975,267929.20616509806
2238,5,3,Rural,1963,359208.6032677146
2534,4,3,Suburb,1957,257064.3096269331
2096,2,1,Rural,1980,245468.81496184532
1884,5,3,Urban,1968,114368.03751803366
2332,5,2,Rural,1963,201217.108930486
1944,3,3,Rural,1967,133482.83389576146
1924,2,1,Urban,2004,120415.78540068466
2546,2,3,Rural,1967,179824.143889877
1363,5,2,Urban,1971,193805.9106832952
1782,2,1,Urban,2012,213293.1308214281
1055,5,1,Rural,1990,161076.8640429987
2942,4,3,Urban,2012,297015.1809028898
2563,4,2,Suburb,2003,272355.08374947513
1030,2,2,Urban,1961,106466.26271420626
2289,3,2,Urban,1952,234264.58414201625
1789,3,2,Urban,1998,197882.02637322675
2112,4,3,Rural,1950,285023.6011949533
1935,2,1,Suburb,1962,225603.30205541497
2055,4,3,Rural,2016,270949.3197223844
1392,5,1,Urban,2009,137113.16182711636
1200,4,2,Urban,1950,25583.27888559729
1760,2,3,Suburb,2014,252989.26875682783
1344,4,3,Rural,1989,95231.6458934714
1829,5,3,Rural,1997,220063.00110102425
1487,3,3,Urban,1965,217769.23671571733
2474,5,1,Rural,2013,241334.8781962296
1719,5,1,Rural,2002,257311.31616182183
2229,5,1,Rural,2016,313144.08747880603
1348,3,1,Urban,2009,191715.8206754997
1387,4,2,Rural,1974,201450.1459730436
1886,5,1,Urban,1956,185167.0244751103
2025,3,3,Urban,1994,258755.4934743684
1780,5,2,Suburb,1971,179055.657075078
1142,4,1,Suburb,1996,137446.33592407336
2203,5,1,Suburb,1986,189480.418262262
1952,5,1,Suburb,2001,258923.31497888948
1614,2,2,Urban,1991,125763.87521171223
1272,4,3,Rural,1974,54360.21635810874
1415,5,2,Suburb,1988,205614.57915538244
1341,5,1,Suburb,1976,156550.82825549375
2956,4,3,Rural,2004,275533.49039969384
1492,5,3,Suburb,1987,263873.3564941597
1667,3,2,Suburb,2009,273283.6379291364
1183,3,1,Rural,1955,254965.8619053378
2985,4,2,Suburb,1998,328194.241469154
2241,2,3,Suburb,1953,219802.3301261205
1057,4,1,Rural,1992,213693.5692026248
2292,2,1,Suburb,1957,230073.1301845453
1896,2,2,Suburb,1997,278159.58001591364
2743,2,1,Rural,2001,385277.4044603428
2957,2,3,Rural,1989,452870.6189894488
1183,3,2,Suburb,1978,29695.882589195782
1653,4,1,Rural,1983,214435.84891943325
1801,5,2,Suburb,1983,93424.5028116042
1509,5,2,Suburb,2004,176194.1857565461
2001,3,1,Rural,2005,146488.52782890375
2186,4,1,Suburb,1950,230771.91933708903
1367,2,3,Rural,2010,268652.04502888536
2269,2,3,Suburb,1950,231020.1763257434
2401,5,3,Rural,2000,215510.6063673248
2387,2,3,Urban,1993,256881.503996
2987,4,2,Urban,1951,374752.4829694296
1660,4,2,Urban,1958,207666.8457199249
1191,3,3,Rural,2021,134941.3513731977
2716,4,2,Suburb,1960,265907.30884787487
1818,5,2,Suburb,1991,245467.90427305803
2461,4,2,Urban,2018,325955.61735356867
2719,3,2,Rural,1995,333199.63916432613
2518,2,1,Suburb,1968,320089.1268504639
1896,3,3,Suburb,1978,214571.3264617414
2808,5,1,Urban,1964,278037.71501106914
1601,5,1,Urban,1997,132255.94096347294
1674,5,3,Suburb,1995,268735.38835605903
1569,2,2,Suburb,1992,192192.9626595378
2635,2,1,Rural,1960,267514.1928722027
1362,2,1,Suburb,1985,145240.0133437499
2187,2,3,Suburb,1994,158071.04556825868
2213,4,2,Rural,1963,324940.39174991345
1370,2,1,Suburb,2004,177982.36859874806
1349,3,1,Rural,2005,136827.26084608803
1005,5,1,Rural,1980,93865.33791495668
2225,4,1,Urban,1985,270687.72333187953
2235,5,3,Urban,1952,356364.80488115887
2029,2,1,Rural,1969,325045.2922285394
1375,5,2,Urban,1986,192213.7702489172
2416,5,1,Urban,2009,252552.8833576421
1840,4,1,Urban,2009,202550.81837001292
2271,4,1,Urban,1966,334474.7383010339
1303,4,1,Rural,1967,202418.3734885129
1641,2,3,Rural,2010,137435.50915135106
2286,4,3,Rural,1996,289261.15662617487
2910,4,1,Rural,1973,344763.2515780663
1016,4,2,Urban,2007,129447.85996110176
2934,4,1,Urban,1976,279979.02429224266
2011,4,3,Urban,1959,134841.10657909178
2810,5,2,Suburb,1976,266085.8716664618
1829,4,2,Urban,1958,187780.8347712514
1840,2,3,Urban,1984,161716.1984707044
2766,4,2,Urban,2015,357940.7285589331
2139,4,1,Suburb,2014,211877.27481225863
2358,2,2,Suburb,1976,313696.58935059444
1387,4,3,Suburb,2004,82390.10397571452
1637,2,1,Urban,2014,172772.71943155644
1617,5,1,Suburb,1999,165863.73614298715
2857,2,2,Rural,2018,309474.27364326786
1186,5,1,Suburb,1950,130258.28418852754
2808,4,3,Rural,1962,340154.39201171376
2433,4,3,Suburb,1965,166589.99305423448
1530,3,3,Rural,2014,204108.6783173183
2994,4,2,Urban,1975,439670.9471994041
2319,4,3,Rural,1958,253670.3222602729
1817,3,2,Rural,2021,149323.1174339023
1777,2,1,Suburb,1953,139427.11294468108
1807,4,1,Suburb,1986,208778.19084413705
1844,5,3,Rural,2012,287393.49337967695
2881,5,3,Rural,2014,286214.0780866622
1577,5,1,Urban,1981,167729.92348059468
2659,3,2,Rural,1962,193963.0512631744
2929,2,1,Urban,1977,251010.3015910074
1035,5,3,Rural,1955,202539.5599525949
2379,2,1,Urban,2020,313033.51075894875
1293,4,1,Suburb,1962,197023.17892700076
2900,3,3,Urban,1998,337505.2765105763
1698,3,2,Suburb,1957,149545.9491862219
2475,5,3,Urban,1996,214765.11982996488
2778,4,1,Rural,1952,381653.5115160184
1395,5,1,Suburb,1963,53380.28539630544
1108,2,3,Rural,2009,182933.74497526968
1864,2,3,Suburb,1952,203157.9048463252
1250,4,2,Rural,2005,246246.05220712235
1527,4,2,Urban,1963,169462.93959672717
1057,3,3,Rural,2014,199460.2630703725
2498,3,1,Suburb,1956,328371.0339025475
2227,2,2,Suburb,1975,230756.55081157607
2991,5,3,Rural,1993,349747.6241158109
2775,2,3,Urban,1980,358577.2926760158
1626,2,3,Suburb,1961,115228.77598079469
2574,4,2,Rural,2018,346205.768244373
1426,5,2,Suburb,1973,101548.14910869868
2909,4,2,Rural,1987,285308.4313281062
1266,2,3,Suburb,1973,116815.17735860152
1719,5,1,Rural,1976,236295.5479131773
2912,4,2,Suburb,1988,337628.60790185875
2292,2,3,Urban,1958,372793.0158704789
1304,4,1,Rural,1960,166435.65872836334
1365,5,1,Rural,2009,152145.44816804162
2490,3,2,Urban,2018,326654.129120014
1333,5,1,Suburb,1987,136478.88311830946
1621,4,2,Urban,1982,208044.82536865608
1575,3,3,Suburb,2001,167450.58718361522
1512,3,2,Urban,2011,197247.57150258383
2786,5,2,Urban,1991,403980.1709141894
2827,5,2,Suburb,2008,358425.71357331565
2113,2,1,Urban,1963,309586.8370031526
1581,4,3,Suburb,1978,161170.30947804142
2380,4,2,Rural,2007,181498.66744887692
2446,4,2,Urban,2016,183818.0814703992
2140,4,3,Suburb,1978,149992.20121719086
2908,5,1,Rural,1962,393142.9695602822
1382,5,3,Suburb,2016,124651.64355755424
2933,2,3,Urban,1964,415021.6671806637
2076,5,3,Urban,1989,161506.22655485448
2466,4,1,Suburb,2011,308876.9318492896
2830,3,1,Suburb,2016,283491.5177231869
1122,3,3,Rural,1996,150875.75971358278
1028,2,1,Rural,1957,41530.24431885588
2419,5,2,Suburb,2020,257481.5581429281
2090,4,2,Suburb,1950,242928.66160933816
1519,2,1,Suburb,1993,132377.39898264038
1339,4,1,Suburb,1989,177790.85635176115
1008,4,3,Urban,1987,141863.08056931844
2392,2,2,Rural,1991,312684.7155354871
2450,4,2,Suburb,1976,362238.4513025436
1657,5,3,Suburb,2016,168968.33844303357
1110,4,3,Suburb,2005,81168.14012181829
1731,4,3,Urban,1982,300171.68465495453
1480,3,2,Urban,2000,189347.35420718888
1921,3,3,Rural,2006,101295.47585049664
2455,4,3,Urban,2020,190068.419509324
2292,4,1,Urban,1974,280012.1096838052
1972,3,1,Rural,1984,162007.15323920644
1537,5,3,Rural,2020,239456.90055389423
1373,5,2,Urban,1955,57021.33668770571
2873,3,3,Urban,2013,284555.2238368677
1252,2,2,Urban,1973,90702.40843730052
1235,3,1,Urban,1952,-24183.000515131105
1918,5,3,Rural,1964,246382.27113689345
2489,2,2,Rural,1982,246196.47924325545
2111,2,2,Suburb,1974,196992.3029794249
2781,4,3,Rural,1970,330434.03200551146
1628,5,1,Rural,1966,195001.7305976229
2560,2,1,Suburb,1974,210070.5597903675
1901,5,1,Urban,1991,227981.37836287072
2462,4,1,Urban,1971,228632.96895435685
1344,5,2,Suburb,1992,156045.6535434906
1020,5,2,Rural,1981,102858.00327725688
1872,4,2,Rural,1980,238900.0148986256
2160,3,2,Suburb,2015,147597.91155681026
2912,5,1,Rural,1987,359753.91821100283
1078,4,1,Urban,1980,222621.49807710524
2932,4,1,Urban,2002,358262.9968992126
1548,3,3,Urban,2011,257526.02215055947
2174,3,3,Suburb,1962,237218.40844684976
1734,4,3,Urban,1973,216729.0397138896
1593,4,1,Rural,1968,173495.29991730402
1950,3,3,Suburb,2000,286641.18840509537
2490,5,2,Urban,2004,219725.9934823693
2013,5,1,Suburb,1982,154322.25462378268
1972,3,1,Urban,2010,202551.427965432
2030,4,2,Suburb,1970,150379.1750381955
2212,2,2,Rural,2004,259762.63221193777
1904,2,1,Rural,2015,259180.8752589133
2644,2,1,Urban,1990,344425.7622640047
2920,5,2,Rural,2008,386178.544243452
1615,5,2,Urban,2002,244186.55501612675
1463,4,1,Rural,1984,259783.0029131466
2576,3,3,Urban,1977,323345.08610176464
2762,5,2,Suburb,1986,290833.9106882465
2391,3,1,Rural,1989,351444.6491728545
1891,3,1,Urban,1992,183857.50467236468
2047,2,3,Suburb,2001,241632.69989362877
1717,2,2,Rural,2014,254584.0649439543
1803,5,2,Urban,1956,208961.48636472804
1983,4,3,Rural,2016,233875.7622153108
2024,4,2,Suburb,1988,210474.0125948653
2990,3,1,Suburb,2001,403392.2482951586
2950,5,2,Suburb,1985,325000.89172354754
1920,2,2,Rural,2014,107193.41797797744
2370,5,2,Urban,1972,263107.2612300021
1973,2,3,Urban,1991,204282.05711438096
1290,5,2,Urban,2002,69986.46688787981
2413,3,1,Rural,1993,243683.9823061145
1611,4,2,Rural,1990,174750.11880699545
2749,3,1,Suburb,2006,376813.3351475157
1960,3,1,Urban,1981,255436.9597874314
1512,5,2,Urban,1984,186369.8187741009
1215,3,1,Urban,1971,130971.3717390184
1227,2,1,Urban,1958,254900.0090391688
2723,2,1,Suburb,1982,232733.27071244383
1972,3,2,Suburb,1997,260828.8145422506
1228,4,3,Urban,2020,234735.53233699984
2102,5,2,Urban,1964,219548.86150707013
2205,4,2,Rural,1951,367469.862723262
2091,4,1,Urban,1999,293870.336910335
2840,4,3,Rural,2019,328821.0635926897
1881,5,2,Suburb,2007,174409.06085880526
2458,2,3,Urban,1955,196130.3095095784
2151,2,1,Rural,1997,345179.73240465915
1950,5,2,Rural,1991,306861.8889379704
1573,3,3,Rural,1987,184199.06505118604
2235,5,1,Urban,1976,252887.67768931435
1397,5,3,Urban,2019,124183.63834160908
2986,3,1,Rural,2009,378220.6878459193
2938,4,2,Urban,1953,355146.2543185512
1709,5,3,Suburb,1957,276732.5972259549
1178,5,1,Urban,1963,158538.83598283972
1537,4,1,Suburb,1971,195046.83038647773
2912,3,1,Urban,2006,295384.32012194576
2870,2,2,Suburb,1960,318830.2822749786
1589,5,1,Suburb,1985,180106.0277736121
1433,3,3,Urban,1953,247188.2909019765
1799,3,3,Suburb,1973,156138.08903580488
2937,3,2,Rural,1999,263953.35252024763
1547,3,3,Rural,2001,205324.1400250354
2242,5,2,Urban,1960,194677.66241512512
2590,5,3,Rural,1990,319184.6733364819
1598,4,3,Urban,2004,190341.3205379949
2878,4,1,Suburb,2007,229515.12729602
1168,4,1,Rural,2006,144248.78547537327
1582,2,2,Urban,1986,78890.23045383653
2232,3,1,Rural,1960,318124.6978516429
2842,3,3,Urban,1984,375072.6339305026
2744,4,2,Suburb,1982,227652.7197327724
2624,5,1,Rural,1993,357604.8148227808
1985,2,1,Suburb,1964,251286.7483534617
1656,2,1,Rural,1956,191249.4761516064
1817,3,1,Urban,2015,200258.2115317633
2806,5,2,Urban,1955,337992.752366379
2456,4,1,Urban,1986,330455.62086209154
1337,5,1,Suburb,1955,107837.105654763
2719,4,2,Rural,2018,256200.36084535733
2359,2,1,Rural,1950,210148.37082116652
2357,5,1,Suburb,1993,287001.1566005088
2184,5,2,Rural,1984,222419.8322356644
2952,2,1,Suburb,1963,417011.8601233678
1893,5,1,Urban,1971,156899.71934803727
2345,4,2,Suburb,1986,225860.81949708227
2294,4,3,Rural,1954,271157.5886219408
2526,2,1,Rural,2020,227226.1421830659
2037,4,3,Rural,1958,129172.27327917724
2675,4,1,Rural,2017,259865.1875193409
2192,4,2,Urban,1953,280914.5626848588
2420,2,3,Urban,1964,212824.80661542027
1641,3,2,Rural,1972,162790.60369139054
1329,5,3,Suburb,1987,116095.6533641849
1636,4,2,Urban,1972,163405.61437262755
2025,4,2,Suburb,2007,225177.23869643736
1635,3,3,Suburb,1979,123934.548691954
1252,3,2,Urban,1970,201030.8391528813
1853,5,2,Urban,1953,277802.72952316224
2684,3,1,Urban,1950,259949.4575576392
1904,2,2,Rural,1984,175488.4707188838
1409,5,3,Suburb,2020,198111.2557027041
2586,3,2,Urban,2007,311419.8600569443
2203,4,3,Suburb,2001,151801.99363285594
2961,5,2,Urban,1953,262854.83732697705
1056,4,3,Rural,1995,105551.28173537795
2565,5,1,Suburb,1951,283392.8509102823
1905,5,1,Rural,1995,306987.6703602582
2859,3,3,Urban,1963,294794.1379580766
1740,4,3,Rural,1966,103006.77503248068
1328,2,1,Urban,1950,112920.062453777
2876,3,2,Urban,1991,389380.0736310968
2876,3,2,Urban,1965,318824.80543346814
1335,3,3,Rural,1956,170521.21993980993
2868,2,2,Suburb,1985,316066.3600970346
2388,4,2,Urban,1992,272942.5637689975
1569,2,2,Rural,1999,34874.257717263914
1521,3,3,Rural,1958,183650.5885060825
2013,4,1,Suburb,1966,243421.0788299844
1971,3,1,Urban,1988,245047.09543126
1962,3,3,Urban,2020,219714.0400232911
1865,3,1,Suburb,1961,211252.8095695504
1858,3,1,Suburb,2015,231419.0708686842
1432,5,3,Rural,1992,132100.34331906997
1835,5,2,Urban,1964,179243.7549415744
1198,5,1,Urban,1990,107399.13362009104
1897,3,1,Suburb,1984,255193.07876998163
2390,2,2,Urban,1999,255042.7940330915
1925,3,2,Suburb,1997,264914.2339019021
1206,3,1,Urban,1982,175451.66452281273
1018,5,3,Suburb,1954,144234.59383307514
1452,4,1,Urban,1997,203860.4610508218
2381,4,1,Urban,1981,233022.8725947844
1048,3,3,Suburb,2002,285228.85618582263
2701,4,2,Urban,1950,244373.38257183525
2598,2,3,Urban,2003,310744.20055831043
2578,2,1,Suburb,1967,218385.75347017156
1218,2,3,Suburb,1962,231078.2026267176
2395,5,1,Urban,2020,365361.1489210271
2553,3,3,Rural,1995,270473.8590207911
2622,4,3,Urban,1983,284861.85531205515
1702,2,3,Rural,2011,125307.11630871768
1041,4,2,Urban,1998,206870.39253093957
1257,2,1,Urban,1953,249146.9698056362
1762,5,3,Suburb,1962,176681.60593759915
1284,4,3,Suburb,1954,143791.36717876725
2961,3,1,Rural,2011,344058.4915813371
2311,4,2,Suburb,2009,329796.31279504206
1418,4,2,Urban,1965,201934.07675562988
2388,5,3,Urban,2011,347656.8227068602
1378,4,3,Urban,2008,236480.77939153076
2903,2,1,Urban,1953,275778.6316377866
2951,3,3,Rural,2010,275988.4547188014
2105,4,3,Urban,2002,195245.9584803605
2185,5,3,Suburb,1988,167822.70953177335
2978,4,2,Suburb,2012,332511.3149749539
1510,5,1,Urban,1984,281115.14899811684
2278,2,2,Rural,1955,165272.95024840947
2421,5,2,Urban,2001,327871.7181399337
1157,4,1,Urban,2007,244888.9091562793
2027,4,3,Rural,2011,217434.8306550979
1959,2,2,Rural,2001,206834.4655667817
1216,2,2,Rural,2002,130632.1853880477
1502,3,2,Suburb,1950,212178.8925231564
1118,3,2,Suburb,1983,161519.70378467988
2380,2,3,Urban,1993,245769.0453068749
2439,4,1,Urban,1958,312902.719106548
1213,4,2,Rural,2007,271610.79171667044
2502,2,2,Suburb,1954,305069.57563749
2079,2,3,Urban,2001,238678.5835542695
1261,3,3,Rural,1959,69124.01732765729
1769,5,2,Suburb,1961,238465.71269251395
1819,3,1,Urban,1977,321637.91500907706
1170,3,3,Urban,2019,210591.99999471213
1473,4,2,Urban,1966,114622.03793019136
1441,5,2,Urban,2000,145063.70037754212
1727,2,3,Rural,2018,238579.5674209109
2848,4,1,Urban,1985,258859.69603816545
2570,4,1,Rural,1961,202261.32354992809
2911,3,1,Rural,1997,296776.93237946305
1838,5,3,Suburb,2019,185987.0091700466
2929,5,1,Urban,1992,366256.5605065312
2897,3,2,Urban,1951,330210.07245821145
2139,5,2,Rural,2006,246793.38622596287
1161,5,2,Urban,1989,231942.69801284917
1415,5,2,Suburb,2018,105400.24520326722
1710,3,1,Rural,1985,169125.69831743045
1394,4,2,Urban,2017,179453.10243417008
2787,3,1,Urban,2013,419022.6758743268
2884,2,2,Suburb,1993,373978.14166167495
1478,4,1,Suburb,2003,217167.9174339374
1831,3,1,Suburb,2017,246364.47389858164
2487,2,2,Urban,1951,345897.1905132722
2115,5,1,Urban,1957,214959.30357429164
2945,5,3,Suburb,2004,343597.3324716312
1127,5,1,Urban,1973,96680.95834304864
2542,3,1,Urban,2006,251285.49650825752
2187,2,2,Rural,1957,279837.6639651476
2994,3,3,Urban,1982,280783.80487191543
1614,2,1,Rural,2020,185401.1987518225
2953,2,1,Urban,2011,256848.73291119235
2099,5,3,Suburb,1978,247493.0450665072
1386,3,3,Suburb,1993,134669.67375859714
2334,2,2,Rural,1983,179233.6229033682
1746,2,1,Suburb,1999,192848.91679326657
2113,3,2,Rural,1951,258892.95026850203
1628,4,1,Rural,2007,203512.0889353424
2982,4,3,Suburb,1996,329990.0145459048
2325,3,3,Rural,1962,288913.0856126156
1604,2,3,Urban,1978,171096.5958907992
2800,5,2,Urban,2021,348956.092916078
2365,4,2,Rural,1973,275809.77937622764
1838,3,2,Rural,1976,207904.5394813525
2272,4,2,Urban,1962,202335.84677249583
1872,3,2,Rural,1952,257102.33460889483
2081,4,3,Urban,1955,358349.25539234746
1505,5,2,Suburb,1977,241508.3431276733
1535,4,1,Suburb,1973,165307.87730156846
2515,3,2,Rural,2020,276674.35741420847
2945,4,3,Suburb,2011,392925.25683629967
2594,3,1,Suburb,1976,277912.8847533464
1704,5,3,Urban,2017,105439.0205130888
2860,3,2,Urban,2014,323539.1029759268
1258,4,3,Urban,1984,179565.43910317976
2614,3,1,Suburb,1983,252511.96388969632
2000,4,2,Suburb,2000,197174.35502127657
2951,5,3,Suburb,1950,284096.63589694374
2024,3,1,Suburb,1954,238488.83244057195
2615,3,2,Rural,1951,212037.9002637415
1594,4,1,Urban,1971,125027.92877068873
2487,2,3,Urban,2005,255969.64141035947
1913,5,1,Urban,1992,227483.86990164785
2635,3,1,Rural,1969,349194.11055284773
1821,4,1,Rural,2004,148124.5114635842
2320,5,3,Suburb,1952,351478.73856627813
1540,2,1,Rural,1982,155606.81546924694
2916,4,2,Urban,1987,288319.72193828394
2166,5,3,Suburb,1996,324396.8462189859
2464,3,3,Rural,1970,290401.80430536484
1625,5,1,Suburb,1985,257245.11408435256
2555,3,2,Rural,1968,242997.9833921886
1707,2,3,Urban,2012,144827.58374948817
2888,2,2,Urban,1953,468470.3780038055
2604,3,1,Suburb,1970,291001.2635881166
1233,3,1,Rural,1987,124926.7660405104
2052,5,2,Rural,1980,182238.77394977285
1904,4,2,Suburb,1969,207254.5331345647
1742,3,3,Suburb,1973,208634.380129018
1030,3,2,Rural,2016,92971.7821758546
1767,3,3,Suburb,1953,242296.9344668287
1285,3,1,Urban,1956,177361.91688301534
2790,2,3,Urban,1951,320037.75130993914
1885,5,1,Rural,2019,200070.8816039532
1715,2,1,Suburb,1991,241089.44666173443
1947,5,3,Suburb,2001,219573.26755805087
1541,5,1,Urban,1989,235430.4707380449
2511,2,1,Suburb,1978,259900.9706209426
1280,2,1,Urban,2002,110725.24599817768
1228,2,1,Rural,1977,94837.13490317223
1550,4,2,Urban,2012,237634.31961770228
2808,3,3,Suburb,2005,322423.9116248349
1773,3,1,Suburb,2019,168448.41762391955
2561,3,1,Urban,1968,302139.881007653
2301,3,1,Urban,2007,174485.67457648556
1652,3,1,Urban,2006,246624.0105710423
1897,5,2,Rural,1987,276695.5592182063
1130,4,3,Rural,1992,156067.85211467947
1631,5,1,Rural,1953,87398.44010915176
2233,3,2,Suburb,1970,187906.90715094563
1614,4,3,Suburb,1953,204193.7805039053
2627,2,3,Urban,1954,288799.59449819603
2598,5,1,Suburb,2011,334360.4457016351
2215,3,2,Urban,1991,272231.6041568178
2346,2,2,Urban,2014,266822.9598630974
2428,5,1,Urban,2011,182214.74557893776
1378,3,3,Urban,1969,158858.92248956772
1679,3,3,Urban,1988,129902.27651747083
2979,2,2,Suburb,1958,331985.0239008113
2153,3,1,Rural,1981,244759.9915170947
1738,5,3,Urban,2014,103782.36798505408
2025,2,2,Rural,2005,245530.9344141576
1870,5,3,Urban,1997,261300.0069819694
2556,5,2,Suburb,1955,272572.97011877
2704,5,1,Suburb,2020,325358.4567570468
1920,2,2,Urban,1979,214615.721032554
1331,2,2,Rural,1982,172998.85795496128
