SquareFeet,Bedrooms,Bathrooms,Neighborhood,YearBuilt,Price
2839,2,2,Urban,1993,382177.99046995305
1956,2,1,Suburb,1961,121028.85887845705
1155,3,3,Suburb,1977,187918.2749808088
1618,3,3,Urban,1987,189994.6139363917
1255,3,1,Urban,1988,94623.72345624983
1888,4,3,Suburb,1984,294291.4197532608
2130,5,2,Suburb,2001,272436.239065061
2005,3,3,Urban,1976,153518.2204437335
1410,4,1,Rural,1962,98926.6125408647
2227,5,1,Urban,2005,229610.7509643617
2187,5,3,Urban,2021,292337.8737451793
2089,2,2,Urban,1959,219349.075165494
2319,3,3,Rural,2002,319757.2764641519
1415,2,2,Rural,1993,218373.1751127109
2765,3,2,Rural,2017,343819.5154016112
2481,3,1,Rural,1964,289245.761713465
1805,3,2,Suburb,2018,259069.0877599304
2269,4,1,Urban,2021,271896.19774107926
2771,3,2,Suburb,1958,371378.011696835
1316,2,2,Urban,1958,199608.1521441237
2153,5,2,Rural,2001,205441.7422911479
2143,5,3,Urban,1988,240042.8299686684
1027,4,2,Rural,2014,55934.08969032766
2036,5,3,Rural,1957,258202.42355481957
1420,4,3,Urban,2020,96725.21916342185
2280,5,1,Urban,1953,236772.2433418829
1617,2,1,Urban,1954,133828.40511786018
2199,3,1,Suburb,1992,194070.87954251608
2960,4,2,Suburb,1966,291431.51040560514
1959,4,3,Rural,2006,254828.5093161364
1172,5,2,Urban,2017,112546.15077027168
2061,5,2,Urban,1989,177548.11332557668
2773,2,3,Urban,2000,275547.2887551611
1964,5,3,Rural,1998,194236.12243495992
1042,2,2,Suburb,1992,149384.1510841601
2890,3,1,Suburb,2012,371024.4730937471
1656,5,3,Rural,1973,257844.68498611823
1333,3,3,Rural,1990,68531.38296190313
1443,2,1,Suburb,1989,178249.9149851767
2944,3,2,Urban,1958,250853.73081412236
1742,3,1,Rural,1959,215728.835063198
1472,4,2,Urban,2017,261259.72031698184
1353,4,3,Urban,1956,142183.8818828227
1869,3,1,Urban,1967,186690.82244201604
2995,2,1,Rural,1994,309239.44758465927
2094,2,2,Suburb,2004,202955.9861635987
1514,3,2,Rural,1984,162051.65141261555
1539,5,2,Suburb,1967,190324.85923080888
1017,4,1,Suburb,1971,158834.1959041637
2256,3,2,Urban,2007,260931.52455508136
2798,3,3,Urban,1972,259803.68188519732
2832,2,1,Suburb,1962,257520.01142802197
2386,5,2,Suburb,1987,270778.6275974037
2343,4,2,Rural,1993,298023.2099333531
2152,2,2,Suburb,1984,343791.30599513673
1842,4,2,Urban,1979,300465.46000409283
2886,4,1,Rural,1997,387646.0688701097
1193,4,2,Suburb,1999,64047.49848800889
2018,4,2,Urban,1958,275679.5239046439
1027,4,2,Suburb,1957,113686.75403154586
2213,2,3,Urban,2003,321613.5287280282
2205,3,3,Suburb,1976,202788.07123838
1504,2,3,Urban,1972,184513.63681026295
1328,4,1,Suburb,1962,82598.26797584903
1823,2,1,Suburb,2019,236683.28938428895
1178,5,2,Suburb,1980,103854.54881012786
2892,5,1,Suburb,2007,296807.6712246501
2241,5,1,Suburb,2000,317039.9740250219
2698,2,1,Rural,1961,297900.4562214961
1922,3,1,Urban,2015,221325.478067996
1560,5,1,Urban,1984,192451.05031442555
2565,2,2,Suburb,1983,273205.2768211528
1591,3,1,Rural,1957,161873.29730817748
2266,3,2,Urban,1972,246058.7960412876
2675,5,2,Rural,1952,287566.6090437797
2871,2,1,Suburb,2009,246481.4103261819
1090,3,3,Suburb,1979,100330.28635048115
1515,2,2,Urban,1994,184638.64669210484
1847,5,2,Urban,1980,233584.91834865356
1980,4,3,Urban,1958,287676.04961093346
2366,5,3,Suburb,1995,274947.96882866696
1688,4,2,Rural,1963,222316.36272362192
2141,2,3,Urban,1994,217022.70778406164
2091,5,2,Rural,1958,257789.66634237865
1173,5,2,Rural,1988,-847.895072570187
2756,3,3,Suburb,1995,232694.95346432336
2968,3,1,Urban,2019,299727.23301521345
2727,2,2,Suburb,1989,305166.7005305843
2876,4,3,Suburb,1994,357004.1370942145
1651,5,3,Suburb,1959,173611.1239158015
1684,4,3,Rural,2017,288091.6312658345
1829,2,2,Rural,1970,198756.1634573711
2729,2,1,Rural,1992,296316.1271857257
2939,4,1,Rural,2012,286531.4435556984
1416,2,2,Rural,1954,166364.51273932506
1016,5,2,Suburb,2015,170039.61594488283
1327,4,1,Suburb,2013,139132.23706444923
1546,4,1,Rural,1984,171603.72666351026
2816,5,2,Rural,1958,306286.0037515194
2312,3,1,Suburb,1988,255065.09362404735
1995,3,3,Suburb,1963,247513.0514083974
2689,2,2,Urban,1952,347126.10591676907
1335,5,2,Rural,1996,207957.9274782492
2606,5,3,Urban,1999,292542.7865700652
2907,2,1,Rural,2012,212466.2830268875
1252,2,2,Suburb,1977,190205.6099316505
2692,4,2,Rural,2016,394623.4713708486
1406,3,2,Suburb,1990,204192.2264660677
2120,2,2,Rural,2003,290551.6627492132
1527,2,2,Suburb,1953,195264.95900785475
1563,5,2,Urban,1999,221698.3184887953
1039,4,2,Rural,1963,108941.87261957616
2669,2,1,Suburb,1984,230317.57199036024
2635,2,1,Urban,1961,308699.9515747236
2008,5,2,Urban,1951,310237.18769496895
1384,4,1,Urban,1994,126874.83296090466
2121,4,2,Urban,1975,265212.17629003315
2793,4,1,Suburb,1981,302258.0402522555
1454,3,3,Suburb,1966,97424.34256626804
1217,5,1,Suburb,2019,201526.21644290345
1904,4,1,Rural,1958,217892.1344312101
2770,5,2,Rural,2013,197752.14169162596
2720,3,2,Suburb,1956,291740.522676887
2844,3,2,Urban,1981,323111.80065376026
1462,4,2,Urban,2012,122178.80447151697
2001,4,2,Rural,1961,218121.02361185712
1969,5,2,Urban,1999,281602.9994446728
1329,2,2,Urban,2014,153496.8597439828
1368,2,2,Suburb,1958,182117.60422045
2762,5,1,Urban,2015,382665.919970435
1105,5,3,Rural,2005,132254.4496153188
1419,4,2,Urban,1991,81698.857908841
2153,4,2,Suburb,1989,213296.21878960275
2099,3,2,Rural,2009,213610.63965808257
1908,4,2,Urban,2018,189094.1749383663
1110,2,3,Rural,1965,130808.22120966105
1267,4,1,Suburb,2004,82541.0980219324
2624,4,1,Rural,2004,258771.5961898808
2917,4,1,Urban,1991,363879.86259337
1102,4,1,Rural,1951,88479.58149052356
1820,5,2,Urban,1983,204537.1208876468
1921,3,2,Rural,1970,165505.29950488528
2357,4,3,Urban,1973,350499.068963134
2199,4,2,Urban,2005,247411.63948073
1857,3,3,Urban,1999,169030.30595461177
2089,5,1,Rural,2003,276426.4321146753
1580,2,2,Rural,1958,238448.03822649916
1231,2,3,Urban,1950,209188.47993190272
1699,5,3,Suburb,1957,189809.8962259773
1647,3,2,Suburb,1969,165392.842724655
1013,3,1,Suburb,1963,156194.08644384734
2967,3,3,Suburb,1954,330690.80140947027
2286,2,3,Suburb,2007,255788.89440910157
2973,2,3,Rural,2013,307958.2492335608
2556,3,3,Suburb,1963,246918.56266797893
2313,2,2,Urban,1980,196999.4149991658
1264,5,1,Suburb,1963,148679.29564790937
2783,2,1,Rural,1980,333431.3766302443
1064,3,3,Suburb,1977,71432.87491872325
2985,4,3,Suburb,2008,263676.3903448535
2382,2,1,Urban,1950,227537.39648583875
2740,3,3,Suburb,1956,331763.93493897835
2837,3,3,Rural,1972,289816.62852467806
1809,5,1,Suburb,2006,231317.74061487452
2940,2,1,Urban,1989,239724.21955141256
2126,3,1,Urban,1958,214732.10943412644
1657,4,3,Rural,2013,149433.60434624762
1314,5,3,Suburb,2008,257145.62602964125
2893,5,2,Urban,1964,360090.0772908549
1622,3,3,Suburb,1960,225270.70817928168
2100,4,1,Rural,1968,163184.60596726212
2766,4,1,Rural,2003,335588.22155664937
2558,2,2,Urban,1967,305508.08266223106
2902,4,3,Urban,2020,296701.6997953679
1760,5,2,Urban,1962,234537.85400686803
1221,3,1,Urban,1982,127928.66082735734
1664,3,2,Rural,2005,71732.22862903788
2071,3,3,Suburb,2003,237402.5080496088
2422,5,2,Suburb,1975,195166.4329337949
2662,5,2,Suburb,1989,289402.7705559766
2753,3,1,Urban,1964,281757.1506788127
2257,2,2,Rural,1979,188338.52466466455
2882,4,3,Urban,1964,327284.89392504195
2916,3,2,Suburb,2015,391906.4178684668
1651,4,3,Urban,1979,184970.70360823188
1038,5,1,Rural,1966,202848.17383834167
2504,2,3,Suburb,1967,318195.5741229543
2736,3,3,Suburb,2004,269042.83852568484
1977,2,2,Suburb,2019,262098.32840024223
1209,3,3,Rural,2014,114489.50270011678
1831,2,2,Urban,2010,218694.29684543892
2163,3,2,Rural,2012,176463.11174864636
2419,4,2,Rural,1989,268430.89865977754
2182,5,2,Suburb,1964,248861.9211657385
2994,4,1,Suburb,1994,372795.4550526725
1396,3,3,Suburb,1954,166662.2937414296
1300,4,3,Rural,1969,152473.25703888398
2441,3,3,Urban,1983,315238.11202886165
2188,4,3,Suburb,2013,318299.2267884929
2999,4,2,Suburb,1972,401981.8924556243
1611,2,2,Rural,1989,202026.19040829956
1234,3,1,Urban,2020,108715.01972713244
1446,2,3,Suburb,1963,174944.1573554582
1460,2,2,Suburb,1994,236673.52110587776
1016,3,2,Suburb,1958,82287.52328304204
2117,4,2,Rural,1983,270230.0778031526
2812,4,2,Urban,2003,337068.9292134007
2851,3,1,Suburb,1987,383605.2802634474
1688,5,2,Suburb,1986,141942.0672158373
1786,3,2,Suburb,2001,155846.44913842078
1009,4,2,Suburb,1964,146184.89887215587
2706,2,2,Rural,1958,298578.52858882805
1313,5,2,Rural,1969,129495.9961929304
2653,2,3,Rural,1955,256114.5305665421
1306,4,2,Urban,2004,204428.9088401084
1555,2,3,Rural,1985,222071.75409845216
2278,2,2,Rural,1986,234660.26225720425
2739,5,1,Rural,1990,316115.6099586201
1302,4,3,Rural,1960,117527.31329986568
1881,3,2,Urban,2012,189634.67732047697
2988,2,1,Urban,1987,351877.0286051432
2832,5,3,Suburb,1996,394813.4975699478
1765,3,3,Rural,1989,237293.24248381177
1994,2,2,Urban,2001,217916.3112076646
1103,5,1,Rural,2003,172498.6313509911
1333,2,2,Rural,1997,105783.0993916258
2508,4,3,Rural,1973,279917.4268975833
2589,4,1,Rural,1995,264592.9171481972
1086,5,1,Suburb,2011,186903.80664869543
1140,5,2,Rural,1959,113869.70594209558
2872,4,1,Rural,1986,332330.0037774976
2637,5,3,Urban,2009,291393.18782920146
2701,2,1,Suburb,1998,253843.3741569568
2246,4,1,Rural,2003,259779.46745804415
1906,5,3,Rural,2007,184859.5616097611
2149,4,1,Urban,1987,137913.60435391666
2088,3,3,Urban,2013,195392.45040428257
1121,3,2,Urban,1983,135876.25407611497
1543,3,2,Suburb,1961,143836.11133452112
2109,5,1,Rural,1968,141759.9432285219
1414,4,1,Rural,2021,103307.66479407474
1731,3,3,Suburb,1960,156987.28183435465
2648,4,1,Rural,1990,364164.4182694028
1918,3,3,Urban,1965,152681.68811016512
1956,2,2,Rural,2020,298044.6798709396
2481,5,1,Suburb,1977,270572.7551212828
1761,2,3,Urban,1993,110305.03777502471
2888,3,3,Urban,2012,278758.7142762445
2748,3,2,Rural,1993,301132.5062978228
1473,5,3,Urban,2020,244999.38100609745
1806,3,1,Rural,1989,257996.38409629
1790,3,2,Rural,2010,144921.26026371805
1456,5,3,Suburb,1977,144076.40806124284
2946,5,1,Rural,1976,327573.272856242
2104,2,3,Suburb,1951,234005.6588336388
2397,3,2,Suburb,1987,292032.8227798783
1239,4,3,Suburb,1982,88738.79982242445
2768,2,2,Suburb,2013,277415.3397276393
1191,2,1,Rural,1995,107289.35707992436
1908,4,3,Rural,1992,278262.59069278726
2356,5,1,Rural,1952,255697.1410046012
2452,3,2,Urban,1980,264540.3640838158
2450,4,1,Urban,1973,258074.7672204933
2623,4,2,Rural,2004,297268.28688429244
1376,5,3,Rural,1973,235627.2472206528
1655,3,3,Rural,1965,125175.84930115732
1967,3,1,Suburb,1951,262332.4238817804
2614,4,1,Suburb,1950,362484.5272947335
2704,3,1,Rural,1968,305226.1480002337
2519,3,3,Suburb,2015,220262.0115312753
2790,5,1,Rural,1968,331779.3811773241
2908,4,3,Suburb,1956,282492.2195684882
1477,3,2,Suburb,2005,169162.43494452932
1414,3,3,Rural,1996,197023.068956024
1099,2,2,Rural,2013,133082.48961961843
1515,3,3,Rural,2007,210560.73445108964
1569,2,2,Suburb,1979,99778.0503862086
1351,4,3,Rural,2015,144376.97558215802
1425,5,2,Suburb,1969,149270.47085918725
1848,5,3,Suburb,1963,234763.3890195844
1507,5,1,Urban,1964,215583.77395087155
2824,3,3,Rural,1952,222719.88568188067
2318,4,3,Urban,1977,172213.52668389384
1919,2,2,Suburb,2007,196780.7503622549
1364,4,1,Suburb,2020,204748.55339010796
2469,4,2,Urban,2007,274503.3693820653
2304,5,1,Urban,1969,237963.88919193423
2987,3,2,Suburb,2010,341659.34128610406
1555,5,3,Suburb,1967,208216.44351812743
1939,5,2,Urban,1950,149499.72058817936
2973,3,3,Urban,1983,282025.6635534074
1095,2,2,Urban,1991,85816.92941068744
1122,4,1,Urban,2011,98107.26701425726
2146,5,3,Urban,2017,114908.62235120693
1623,2,3,Suburb,2006,181066.18658107656
1705,4,2,Urban,1964,176924.308609093
2015,3,2,Urban,2001,167712.6288726263
2718,5,1,Rural,1954,250808.66938029125
2957,4,3,Urban,1962,277001.5904529213
2685,5,3,Rural,2021,293758.0628536997
1630,2,2,Urban,1954,186156.86449050583
1640,3,3,Suburb,1988,88452.10571839403
1193,3,2,Suburb,1990,111526.95025691518
1588,4,2,Suburb,1981,307043.5444520083
2411,2,3,Rural,1974,331156.39067710505
2281,3,2,Rural,2018,251154.29610944728
1029,2,3,Rural,1984,174234.42069214737
2026,5,1,Suburb,2010,233968.99132820536
2714,3,3,Rural,1951,388633.1713767443
2157,3,2,Suburb,1994,208141.38257643583
2269,2,2,Urban,1970,254433.7267102904
2117,5,3,Suburb,1977,311629.1331523344
2793,3,3,Urban,2006,380637.3767100014
1834,4,3,Suburb,1959,65480.45206310391
2135,4,3,Rural,1968,213929.81052191707
1989,5,2,Urban,1976,313263.6174438601
2836,5,1,Rural,1956,370519.4029491177
1681,4,2,Rural,1986,178820.9124876555
2033,4,2,Urban,2005,220138.2328634912
1389,5,3,Urban,2005,122119.06528524662
1007,3,2,Suburb,2005,116779.03197647596
1421,5,3,Suburb,1981,174025.0619678871
2398,3,2,Urban,1991,269008.9617624255
1138,4,3,Suburb,1975,134255.71580754087
1374,3,2,Suburb,1958,190627.5273539822
1897,4,1,Suburb,1983,208349.9993556084
2606,4,2,Urban,2015,309702.6550562366
2491,5,1,Rural,1979,310295.0297807284
1923,5,2,Suburb,1974,227483.2109062349
2197,5,2,Suburb,2005,226892.57495827772
2467,2,1,Suburb,1996,278395.946947486
2329,5,2,Suburb,1981,328397.9279059242
1110,3,2,Urban,1989,136977.2241174076
1723,3,2,Suburb,2001,151304.09715952785
1054,5,3,Urban,1996,66654.27952675488
2751,2,2,Suburb,2010,357765.11724448414
2517,3,1,Rural,1983,254566.14210736996
1403,4,2,Urban,2006,214096.77683854476
2628,5,2,Urban,1987,308175.63984844147
2187,2,2,Rural,1960,226052.579778539
2484,4,1,Suburb,1963,215936.4627147505
1511,5,1,Rural,1986,217940.34822264183
1967,3,1,Suburb,2009,301960.53667702107
2236,2,3,Suburb,1987,235154.99156664277
2527,2,2,Rural,2007,266207.19965961354
2693,3,2,Rural,1979,220267.23185040284
2572,3,3,Suburb,1995,321542.72105975205
1044,2,3,Urban,1980,53239.79839630291
2644,4,1,Suburb,2021,316188.24235515995
1201,2,1,Rural,1999,171661.80029056384
1852,5,2,Rural,2012,229683.62290560544
1866,5,2,Suburb,1988,225094.4849124481
1761,3,3,Suburb,1977,81432.41868815508
2005,3,1,Rural,2012,238350.52950168675
2196,3,1,Suburb,1958,291575.2106083354
2369,5,3,Suburb,1998,252435.4769622406
2153,2,1,Urban,2013,169288.57171602087
2886,3,2,Rural,1955,239031.7861024665
1344,3,3,Urban,2011,161110.63541744126
1849,5,2,Urban,1984,212949.3762743836
2313,5,1,Urban,1960,296439.8625566542
2810,2,1,Suburb,1956,160267.9808742604
1603,5,2,Suburb,1996,211001.40692289115
1479,2,1,Suburb,1981,107830.23493505278
1833,3,1,Urban,2019,215026.7889418645
2260,5,3,Suburb,2010,170068.24471442786
1826,4,3,Rural,2014,207034.1992191208
1623,4,1,Suburb,1963,202509.9908889969
1076,4,1,Rural,2021,68721.74916883398
2035,2,1,Rural,1968,237173.64008976985
1900,5,3,Urban,1970,168869.4498651473
1275,4,1,Rural,1984,65537.71421602767
1917,2,2,Urban,2000,238127.9536929165
1086,2,1,Suburb,2018,106818.87275952054
2490,3,1,Urban,1962,282207.0102107179
1661,4,2,Rural,1984,91060.71542327775
1778,4,2,Urban,1990,177635.0773400167
2720,2,1,Suburb,1959,254998.71694833
2986,2,1,Urban,2005,367997.8797459997
1141,3,3,Urban,1987,79544.15271192037
1769,3,2,Rural,1978,182022.0589374989
2676,4,1,Suburb,1969,288139.6440456853
2613,2,1,Rural,2016,351618.193096329
2916,3,2,Suburb,2005,217811.3282314068
1768,4,2,Suburb,1975,243899.93267350463
2715,2,3,Urban,1952,331602.267141956
1678,5,3,Urban,1996,282137.81374288216
1402,5,2,Suburb,1964,200277.3158301024
2617,3,2,Rural,1995,193410.03452865372
2617,5,2,Rural,1967,321711.5242532549
1027,3,2,Rural,1986,55635.05335025689
2344,3,1,Rural,1975,234001.92377637577
1479,3,2,Suburb,1954,115342.88467131232
2088,2,2,Suburb,1963,321703.5862523507
2592,3,3,Urban,2007,247666.2079189953
1809,2,1,Urban,2001,228531.0758777269
2218,4,2,Suburb,1981,235874.9343000794
1986,2,1,Urban,1959,179630.27827241668
2403,4,2,Urban,1964,278217.38651978376
2968,4,1,Urban,2017,317433.03239130013
1331,2,1,Urban,1989,113433.33112270889
2406,2,3,Rural,1968,285556.13778649416
1856,3,2,Rural,1975,219934.62590767804
2360,4,2,Suburb,2017,198647.2233716659
1818,5,1,Suburb,1984,253602.6832182077
2503,2,2,Urban,1978,250739.0924146861
1189,4,1,Rural,1999,207610.93180760733
1540,3,3,Rural,1966,75963.02173299523
1291,3,3,Rural,1992,220313.94839856948
2787,5,3,Suburb,1987,386190.9004392275
1517,3,2,Rural,1953,238747.7041584076
1849,5,3,Rural,1972,259344.1706165273
1953,5,3,Suburb,1959,260513.3100395848
2531,2,2,Urban,2009,239983.2518277109
1940,2,2,Suburb,1997,204379.46243888536
2354,5,1,Rural,1968,310866.1539804633
1483,5,1,Urban,1989,211965.97909631784
1514,5,3,Rural,2018,146543.50012024085
2282,5,1,Rural,2021,277838.5536529582
1066,3,3,Suburb,1987,225169.7474363148
2430,4,3,Urban,1952,352025.9132330454
1527,2,2,Suburb,1968,217826.90813194055
1381,3,2,Suburb,1984,202402.71214788564
1377,5,2,Rural,1999,188807.2446988247
1410,2,2,Urban,2020,132779.59091024846
2970,4,1,Rural,1952,338183.558371074
2089,2,1,Suburb,1956,247046.5303556454
1225,5,1,Rural,2011,212261.21913773296
2310,3,3,Rural,2017,347698.1843144968
1924,5,1,Suburb,1956,181408.66926324603
2249,3,1,Rural,2018,265984.26541254466
2391,3,2,Urban,1996,217030.6179451353
1702,3,3,Rural,1954,243024.66303389453
1897,4,3,Urban,1958,244895.9986204247
2611,5,2,Urban,2021,281269.3434413524
2498,3,3,Urban,1972,272947.5588908955
1089,3,3,Urban,2014,129335.7330742479
1974,4,1,Rural,1995,126637.75385065615
2310,4,3,Suburb,2006,282043.88569343905
1568,5,1,Rural,2018,253183.57970936588
2173,3,2,Urban,2016,245502.70931531212
2500,3,2,Rural,1967,243426.12270716156
2493,3,2,Urban,1958,270388.2200449141
1106,4,2,Suburb,1958,140684.21320150007
2630,4,2,Urban,2003,234507.0636751381
1346,3,3,Suburb,1986,160039.9511488939
1061,5,3,Rural,1983,113186.484928486
1992,3,3,Suburb,1993,211837.8673912689
1086,2,1,Rural,1979,48634.1835622214
1429,3,3,Rural,2019,214270.2571232241
2322,5,3,Rural,1970,278372.9844897847
1557,2,3,Rural,1977,83346.03748463631
2273,3,3,Suburb,1976,297384.1578713674
1209,3,3,Urban,1965,137408.99819177852
1094,5,3,Urban,1975,134596.81726140357
2639,3,3,Suburb,1978,250883.08936126204
1523,5,3,Suburb,1983,235140.05927304272
2104,2,1,Rural,1989,307599.5108719876
1827,2,2,Rural,1996,202296.15376233787
1416,4,3,Urban,1962,140388.29145691905
2484,2,3,Rural,1956,246962.5631812976
2315,2,2,Urban,1960,215069.83209600445
1788,5,2,Urban,2017,232192.54658405657
1523,4,1,Rural,1993,222034.78738984896
2654,4,1,Urban,1997,274239.09677232266
2977,4,3,Rural,1958,438371.95404258405
2198,2,1,Urban,1955,236273.65228119292
2072,2,2,Suburb,1953,209615.3837860778
1011,2,3,Suburb,2013,137967.29366320116
1485,2,1,Rural,1965,165068.24441645804
2107,3,1,Urban,1990,277923.7659977105
2863,4,1,Rural,1965,271594.9008638097
1569,3,1,Rural,1978,184359.5380741188
1589,3,3,Suburb,1999,230093.3296262437
2376,5,1,Rural,2012,232465.3789336643
1809,3,1,Suburb,1993,218045.47967790035
2096,2,2,Urban,1996,246465.58917422887
2294,4,2,Rural,1964,276193.0182489144
2491,3,1,Urban,2003,228822.4425840373
1861,5,1,Urban,2003,233695.4762393756
1732,4,1,Rural,2020,225430.02170238836
1487,4,2,Rural,2013,172630.7945053316
2670,5,3,Suburb,1955,239399.800406306
2134,2,2,Rural,1979,110502.0070076765
1206,2,1,Rural,1993,90056.85360022681
1257,5,2,Suburb,1993,208083.25118655871
2740,4,2,Rural,1961,174886.99564926204
2003,4,2,Urban,1988,133072.27122336635
1937,3,1,Urban,1974,100208.05175684688
2789,5,3,Suburb,1953,337233.40222862625
1456,4,3,Rural,2005,140388.32896908716
1542,4,3,Rural,1993,255537.36242271663
1317,2,3,Suburb,2016,278835.18556175195
2229,3,1,Rural,2001,178756.4151366352
2590,5,2,Urban,1973,250343.43125411985
1088,3,1,Suburb,2015,36353.35705644224
2866,5,3,Urban,1955,321245.9017937343
1428,2,1,Suburb,1978,202329.07513561385
1595,2,2,Urban,1967,210587.37465011905
1142,3,1,Suburb,1993,165123.29742811227
2765,4,1,Rural,1954,299780.78363039147
1286,5,2,Rural,2009,169779.10533486123
2814,5,2,Urban,2000,325449.54680935765
1756,5,1,Urban,2021,227852.2926924784
2058,2,3,Urban,2011,278842.8197133605
2699,4,2,Rural,1952,281500.02516321687
2636,3,1,Rural,1965,317193.1062499316
1587,4,2,Urban,1985,160314.00463722568
1852,4,1,Suburb,2019,175384.32261208838
1156,3,3,Urban,2008,193759.2740731898
2966,4,1,Suburb,1966,327344.7058345092
1129,3,1,Urban,2013,36521.06717287353
1637,4,1,Rural,1995,221496.9073641833
1459,5,1,Urban,2003,294023.0108731481
1530,5,1,Suburb,1994,204248.359953784
2891,4,2,Suburb,1988,263084.3688779879
1084,2,1,Urban,2009,107348.76174421277
1451,2,1,Suburb,1952,184212.79997796012
1796,2,2,Urban,1978,163170.23850218407
2828,2,1,Urban,1995,302708.4332663197
1217,3,3,Rural,1993,131740.60594231595
1068,3,2,Urban,1963,171301.46508552754
2405,5,2,Urban,1984,258675.57731983747
2665,3,1,Suburb,1956,321470.26458068314
2939,2,1,Urban,1961,335034.1980776318
1047,3,2,Urban,2003,183247.3167781725
2324,4,3,Urban,2006,261288.24737340963
2004,5,1,Rural,2001,229447.6236640757
2679,4,2,Rural,1973,271131.6959591951
2886,4,2,Rural,1997,280071.50492796715
1446,5,2,Rural,1961,212955.48454456648
2638,4,3,Urban,1998,304207.0280399617
1659,4,2,Suburb,1980,119032.8829834174
2955,3,1,Urban,1963,382776.0094093167
1312,5,1,Suburb,1976,172881.1993990556
2642,5,3,Rural,1956,341975.28787249245
